client,round_number,computingTime,computingDemand,computingCap,computingtime
1,1,1.2385131589981,141190500125.7834,100.0,1.4119050012578338
2,1,1.9936317140091,227274015397.0374,100.0,2.272740153970374
3,1,1.96210538801097,223680014233.25058,100.0,2.236800142332506
4,1,0.960765676994924,109527287177.42134,100.0,1.0952728717742135
5,1,1.32771110899921,151359066425.90994,100.0,1.5135906642590995
6,1,1.21510825100995,138522340615.1343,100.0,1.385223406151343
7,1,2.20271502400283,251109512736.3226,100.0,2.511095127363226
8,1,1.27696401899448,145573898165.37073,100.0,1.4557389816537072
9,1,1.65681746599148,188877191123.02872,100.0,1.8887719112302872
10,1,2.78269375899981,317227088525.97833,100.0,3.1722708852597834
11,1,2.2973302360042,261895646904.4788,100.0,2.6189564690447877
12,1,1.26869331099442,144631037453.3639,100.0,1.446310374533639
13,1,1.11590198600607,127212826404.69197,100.0,1.2721282640469198
14,1,1.19069070399564,135738740255.50296,100.0,1.3573874025550297
15,1,1.39392506999138,158907457979.01733,100.0,1.5890745797901733
16,1,1.21289170900127,138269654826.14478,100.0,1.3826965482614477
17,1,1.31597162799153,150020765591.0344,100.0,1.5002076559103439
18,1,1.21685137000168,138721056180.19153,100.0,1.3872105618019153
19,1,1.03323618200375,117788924748.42749,100.0,1.1778892474842748
20,1,1.21285764500499,138265771530.56885,100.0,1.3826577153056885
21,1,2.69406290999905,307123171739.8917,100.0,3.071231717398917
22,1,1.50242425099714,171276364613.67395,100.0,1.7127636461367395
23,1,2.09401353799331,238717543331.2373,100.0,2.387175433312373
24,1,1.24168868499692,141552510089.64886,100.0,1.4155251008964886
25,1,2.99933014399721,341923636415.68195,100.0,3.4192363641568195
26,1,2.17924470300204,248433896142.23254,100.0,2.4843389614223255
27,1,1.30740632400557,149044320936.63498,100.0,1.4904432093663498
28,1,1.20665636099875,137558825153.85748,100.0,1.375588251538575
29,1,2.33383424500062,266057103930.0707,100.0,2.660571039300707
30,1,1.102649345994,125702025443.31601,100.0,1.2570202544331601
31,1,1.10843724499864,126361845929.84496,100.0,1.2636184592984496
32,1,1.2686604460032,144627290844.3648,100.0,1.446272908443648
33,1,3.05717523499334,348517976789.2407,100.0,3.485179767892407
34,1,2.79015597999387,318077781719.3012,100.0,3.180777817193012
35,1,1.13450719899265,129333820685.16211,100.0,1.293338206851621
36,1,1.03125139999611,117562659599.55653,100.0,1.1756265959955654
37,1,2.90064740600064,330673804284.07294,100.0,3.3067380428407294
38,1,2.63913807499921,300861740549.9099,100.0,3.0086174054990993
39,1,0.926133729997673,105579245219.73471,100.0,1.0557924521973472
40,1,1.2621794819861,143888460946.4154,100.0,1.438884609464154
41,1,1.30858702799014,149178921190.87595,100.0,1.4917892119087595
42,1,1.01895504200365,116160874788.41609,100.0,1.161608747884161
43,1,2.49820618900412,284795505546.46967,100.0,2.8479550554646966
44,1,1.16136074400856,132395124816.97585,100.0,1.3239512481697584
45,1,0.845762501994614,96416925227.386,100.0,0.96416925227386
46,1,1.1200577999989,127686589199.8746,100.0,1.2768658919987461
47,1,1.09803582799213,125176084391.10283,100.0,1.2517608439110284
48,1,1.00781136499427,114890495609.34677,100.0,1.1489049560934677
49,1,2.69360879900341,307071403086.38873,100.0,3.070714030863887
50,1,1.12459104899608,128203379585.55312,100.0,1.2820337958555312
51,1,1.33244478399865,151898705375.8461,100.0,1.518987053758461
52,1,1.32721067799139,151302017291.01846,100.0,1.5130201729101846
53,1,1.85045756401087,210952162297.2392,100.0,2.109521622972392
54,1,2.49261080200085,284157631428.0969,100.0,2.841576314280969
55,1,1.33600605498941,152304690268.79272,100.0,1.5230469026879272
56,1,1.31468995699834,149874655097.81076,100.0,1.4987465509781075
57,1,1.79391567100538,204506386494.61334,100.0,2.0450638649461332
58,1,1.08237476300565,123390722982.64409,100.0,1.2339072298264409
59,1,2.23505119299807,254795836001.77997,100.0,2.5479583600177995
60,1,0.985019892003038,112292267688.34633,100.0,1.1229226768834633
61,1,1.20168660201307,136992272629.48999,100.0,1.3699227262948999
62,1,1.29113980699913,147189937997.90082,100.0,1.471899379979008
63,1,1.26144772299449,143805040421.37186,100.0,1.4380504042137185
64,1,1.23737511399668,141060762995.62152,100.0,1.4106076299562151
1,2,1.14822035600082,130897120584.09348,100.0,1.3089712058409348
